name,styleUrl,styleHash,description,lon,lat
Structure--W.Queen St. #334,#icon-503-7CCFA9,42131318,Watkins Feed<br>Phillips & Tignor,-76.35411,37.025986
Structure--W.Queen St. #1116,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--stone%20manor,-76.364003,37.02621
Structure--Wagoner's Hotel,#icon-503-DB4436,-12a4d528,Destroyed in 1954 (Hurricane Hazel).,-76.291798,37.038434
Structure--Wallace Memorial Methodist Church,#icon-503-7CCFA9,42131318,Formerly known as Wallace Memorial M.E. Church.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--wallace%20memorial%20meth%2e%2e%2e,-76.295873,37.081758
Structure--Ward Memorial Hall,#icon-503-DB4436,-12a4d528,The campus theater for the National Soldiers Home.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--ward%20memorial%20hall,-76.335765,37.015316
Structure--Water Battery,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--water%20battery,-76.303833,37.004341
Structure--Water Tower,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--water%20tower,-76.347789,37.026221
Structure--Waterview Motel,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--waterview%20motel,-76.290524,37.040667
Structure--West End Academy,#icon-503-DB4436,-12a4d528,"Constructed in 1899. Originally also housed Hampton High School (a dedicated high school wing was added in 1914). It gradually expanded as it became John M. Willis School (1922) and Willis-Syms-Eaton (1940). The original West End Academy building was demolished in 1950 to make way for a new addition to Willis-Syms-Eaton, which itself closed in 1974 and was demolished in 1977.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--west%20end%20academy",-76.351359,37.020745
Structure--West End Hose Company,#icon-503-DB4436,-12a4d528,Officially joined Hampton Fire Department as West End Division in July 1909.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--west%20end%20hose%20company,-76.35269,37.022268
Structure--West End School,#icon-503-DB4436,-12a4d528,Replaced by West End Academy c.1899.,-76.353344,37.022013
Structure--Westwood House,#icon-503-FFDD5E,542a2b8,,-76.343694,37.02454
Structure--Whistler Hall,#icon-503-7CCFA9,42131318,Originally the Cost Artillery School Library. Built in 1909.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--whistler%20hall,-76.310971,37.002034
Structure--Whitley & Coston Fertilizer Factory,#icon-503-DB4436,-12a4d528,,-76.35407100000002,37.032822
Structure--Whiting St. #129,#icon-503-7CCFA9,42131318,Formerly 129 Elizabeth St.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--whiting%20st.%20%23129,-76.348897,37.022858
Structure--Whittier School,#icon-503-FFDD5E,542a2b8,"Also called Whittier Training School. Named after John Greenleaf Whittier, a friend of Gen. Samuel Chapman Armstrong. Replaced the Butler School in 1887 and operated until around 1930.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--whittier%20school",-76.330497,37.022822
Structure--Wigwam,#icon-503-7CCFA9,42131318,Originally a dormitory for Native American male students.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--wigwam,-76.338584,37.020482
Structure--Willard Inn,#icon-503-FFDD5E,542a2b8,"Damaged in by hurricane in August, 1933 and destroyed by fire Sept. 1993.  (Owned by Cecil Holston and operated by Mrs. Ellen S. Horton.)",-76.293322,37.035756
Structure--Williams St. #9,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--williams%20st.%20%239,-76.323526,37.01734
Structure--Willow Dell,#icon-503-7CCFA9,42131318,"Also called Reuben Clark House<br>125 South Willard Avenue<br>Built in 1853.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--willow%20dell<br><br>Department of Historic Resources Survey:<br>http://www.dhr.virginia.gov/registers/Cities/Hampton/114-0050_Clark,Reuben,House_1984_Final_Nomination.pdf",-76.319629,37.014399
Structure--Willow Rd. #29,#icon-503-DB4436,-12a4d528,Willow Road is now called Bacon Street.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--willow%20rd.%20%2329,-76.351087,37.024846
Structure--Willowville,#icon-503-FFDD5E,542a2b8,,-76.312698,37.070451
Structure--Wine Street Baptist Church,#icon-503-DB4436,-12a4d528,,-76.343208,37.027413
Structure--Winona Hall,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--winona%20hall,-76.341229,37.021163
Structure--Winterville,#icon-503-FFDD5E,542a2b8,"Description of Sinclair family history and property in Hampton and Gloucester.<br>http://www.rootsweb.ancestry.com/~vaggsv/issue13_pub.pdf<br><br> The winter home of Jefferson B. Sinclair. According to Girard Chambers, Jr., the home was located ""formerly in center of Plaza Drive about in front of house No. 9[.] It was one story frame, with dormers in roof, it faced Rip Rap Road. It was carted away piece by piece during Civil War. Slave cabins were at 1010 N. King St. and barn was at 1016 N. King St. One slave cabin was still standing when my father bought 3 acres of land in 1904.""<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--winterville",-76.347173,37.041776
Structure--Wrayland,#icon-503-DB4436,-12a4d528,"Constructed c.1840 by George Wray.  Later called Sheetz Farm.  Believed to be the where plans for the burning of Hampton in August, 1861, were made.<br><br>Library of Virginia Resources: http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200373<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--wrayland",-76.3750006,37.0371858
Structure--Wythe Junior High School,#icon-503-7CCFA9,42131318,"Opened in 1937 as Wythe Junior High School.  Housed George Wythe Elementary between 1950 and 2010, when the elementary school closed.  The structure now serves as a warehouse for the Hampton School Board.",-76.386824,36.998037000000004
Structure--Wythe School,#icon-503-DB4436,-12a4d528,Opened in 1909. Additions were added in 1912 and 1920/21. Demolished in 1959. Housed grades K-9 until it became a primary school when the adjacent Junior High School in 1937.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--wythe%20school,-76.387864,36.998423
Structure--Y.H. Thomas School,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--y.h.%20thomas%20school,-76.358135,37.036424
Structure--ZEM Temple,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--zem%20temple,-76.352604,37.03546
Structure--Zion Baptist Church,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--zion%20baptist%20church,-76.327299,37.022816000000006
Waterway--Big Bethel Reservoir,#icon-503-4186F0,-62c58ea8,The reservoir was created in the 1920s by damming Brick Kiln Creek (sometimes called Marsh Creek).  Underneath the reservoir are parts of the site where the Battle of Big Bethel was fought.<br><br>Click to View Museum Collection (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=waterway--big%20bethel%20reservoir),-76.427336,37.09356
Waterway--John's Creek,#icon-503-4186F0,-62c58ea8,Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=waterway--johns%20creek),-76.329784,37.014226
Waterway--Long Creek,#icon-503-4186F0,-62c58ea8,,-76.29125100000002,37.048207
Waterway--Mill Creek,#icon-503-4186F0,-62c58ea8,Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=waterway--mill%20creek),-76.307001,37.017563
Waterway--Salters Creek,#icon-503-4186F0,-62c58ea8,Library of Virginia Resources:<br> http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2028%200930<br><br>Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=waterway--salters%20creek),-76.397402,36.983109
Site--Strawberry Banks,#icon-503-7CCFA9,42131318,Believed to have been the site of the Kicotan Indian main village.<br><br>Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200468,-76.3346815,37.0146499
Cemetery--Herbert?,#icon-503-FFDD5E,542a2b8,"Graves of Pasco Herbert and others, part of Ivy Home property/site.  Possibly relocated.  <br>Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200252<br><br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200251",-76.3425484,37.0161491
Site--Salt Bed,#icon-503-FFDD5E,542a2b8,Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200428,-76.2814451,37.0610506
Cemetery--Post Cemetery,#icon-503-FFDD5E,542a2b8,Used as cemetery for Fort Monroe until c.1860.  Graves moved to Hampton National Cemetery.<br><br>Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200249,-76.2943679,37.0338585
Structure--Brittains,#icon-503-7CCFA9,42131318,Constructed in early 19th century by Mears family.<br><br>Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200368,-76.3250135,37.0872251
Site--Downey Farm,#icon-503-DB4436,-12a4d528,"Encompassed large area of land, including present-day Peninsula Town Center, Sentara Careplex Hospital, Parklawn Cemetery.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--downey%20farm",-76.3875962,37.054612
Site--New Bridge,#icon-503-FFDD5E,542a2b8,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--new%20bridge,-76.36491,37.03527
Cemetery--Unidentified002,#icon-503-7CCFA9,42131318,,-76.3099153,37.085201
Structure--Victoria Blvd. #405,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%23405,-76.3965547,36.9947724
Structure--Pear Ave. #330,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--pear%20ave.%20%23330,-76.3947871,36.9953497
Structure--Lively's Store (New Town),#icon-503-DB4436,-12a4d528,"""New Town"" neigbhorhood grocery until c.1959.  Address was 40 Moss Ave.  For original location of Lively's Store, see also:  Structure--N.King St. #234-238.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--livelys%20store%20%28new%20town%29",-76.3560963,37.0137804
Structure--N.King St. #224,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--n.king%20st.%20%23224,-76.3447291,37.0285119
Structure--N.King St. #234-238,#icon-503-DB4436,-12a4d528,"Lively's Store.  For final location, see also:  Structure--Lively's Store (New Town).<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--n.king%20st.%20%23234-238",-76.3448283,37.028923
Structure--Ivy Home Rd. #307,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--ivy%20home%20rd.%20%23307,-76.3551816,37.0143437
Structure--E.Mallory Ave. #429,#icon-503-DB4436,-12a4d528,Crone family home.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.mallory%20ave.%20%23429,-76.339429,37.0316017
Site--Sinclair-Anderson Dairy,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--sinclair-anderson%20dairy,-76.3695824,37.0390057
Structure--Aberdeen School,#icon-503-7CCFA9,42131318,Opened in 1938.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--aberdeen%20school,-76.4055455,37.0335759
Site--Soldiers Home Athletic Field,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=site--soldiers%20home%20athletic%20field,-76.3384259,37.0162433
Structure--Tidball Road #29,#icon-503-7CCFA9,42131318,"Building 26, constructed in 1934.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--tidball%20rd.%20%2329",-76.3131166,37.0038475
Structure--Graham Heights Rd. #8,#icon-503-7CCFA9,42131318,Constructed in 1912.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--graham%20heights%20rd.%20%238,-76.33509460000002,37.0307216
Structure--E.Queen St. #40,#icon-503-DB4436,-12a4d528,Replaced by Scott Theater (40-42 E. Queen St.) c.1920.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2340,-76.3430836,37.0256832
Structure--Unidentified006,#icon-503-DB4436,-12a4d528,Likely a private dwelling.  Replaced by 48 E. Queen St. c.1898.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--unidentified006,-76.3429829,37.0256842
Structure--Victoria Blvd. #3503,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%233503,-76.3639525,37.0151768
Structure--Victoria Blvd. #3511,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--victoria%20blvd.%20%233511,-76.363534,37.0153695
Structure--N.Mallory St. #513,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--n.mallory%20st.%20%23513,-76.3158081,37.023288
Structure--Lincoln School,#icon-503-FFDD5E,542a2b8,,-76.3459521,37.0271649
Structure--Cary St. #245,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--cary%20st.%20%23245,-76.3401908,37.026726
Structure--Cary St. #241,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--cary%20st.%20%23241,-76.3403571,37.026711
Structure--E.Queen St. #18,#icon-503-DB4436,-12a4d528,,-76.3436535,37.0256832
Structure--E.Queen St. #16,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2316,-76.3437165,37.0256874
Structure--E.Queen St. #6,#icon-503-DB4436,-12a4d528,Part of Bank of Hampton building.,-76.3439271,37.025681
Structure--Girls' Cottage,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--girls%20cottage,-76.3408613,37.0208477
Structure--Acorn Point,#icon-503-DB4436,-12a4d528,Built for George Meredith Peek c.1880.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--acorn%20point,-76.3463008,37.0227365
Structure--Fox's Store,#icon-503-FFDD5E,542a2b8,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--foxs%20store,-76.4294118,37.0428123
