STATE,ORIG_LABEL,MAP_SYM1,MAP_SYM2,UNIT_LINK,PROV_NO,PROVINCE,UNIT_NAME,UNIT_AGE,UNITDESC,STRAT_UNIT,UNIT_COM,MAP_REF,ROCKTYPE1,ROCKTYPE2,ROCKTYPE3,UNIT_REF
VA,Ymd,Ymd,Ymd;0,VAYmd;0,0,,Porphyroblastic Garnet-Biotite Gneiss,Proterozoic Y,Porphyroblastic garnet-biotite gneiss.,,"Eastern PiedmontFrom expanded explanation (ref. VA002):Porphyroblastic garnet-biotite gneiss. Heterogeneous layered sequence is dominantly garnetiferous biotite gneiss and porphyroblastic gneiss, migmatitic in part, withsubordinate interlayered amphibolite and amphibole gneiss (Ya), pelitic-composition gneiss, calcsilicate gneiss, biotite hornblende-quartz-plagioclase gneiss, and garnetiferous leucogneiss. These lithologies contain amphibolite-facies metamorphic mineral assemblages consistent with rock chemistry. Farrar (1984) reports relict granulite-facies assemblages in some rocks. This unit underlies a wide area that surrounds the StateFarm antiform (Poland, 1976; Reilly, 1980; Farrar, 1984) and two subsidiary antiforms to the northeast; the unit includes the Maidens gneiss and portions of the Sabot amphibolite of Poland (1976), the eastern gneiss complex and Boscobel granodiorite gneiss of Bobyarchick (1976), and the Po River Metamorphic Suite of Pavlides (1980).Poland (1976) and Reilly (1980) proposed that the Maidens gneiss and Sabot amphibolite were a Late Precambrian- to Early Paleozoic-age volcanic-sedimentary cover sequence unconformably overlying the State Farm gneiss. Farrar (1984) interpreted relict granulite-facies mineral assemblages to have equilibrated during Grenville-age regional metamorphism; this contributed to his conclusion that the Sabot and Maidens, inaddition to the State Farm, are Grenville or pre-Grenville in age. Porphyroblastic garnet-biotite gneiss (Ymd) is intruded by rocks of the Carboniferous-age Falmouth Intrusive Suite (Pavlides, 1980).",VA003,biotite gneiss,,,VA001VA002VA003
VA,Ymg,Ymg,Ymg;0,VAYmg;0,0,,Two-Mica Granite,Proterozoic Y,Two-mica granite.,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks. From expanded explanation (ref. VA002):Two-mica granite (Conley, 1989). Coarse-grained, inequigranular muscovite-biotite two-feldspar granite gneiss contains 2-cm clots of biotite and relict orthopyroxene; accessory minerals are epidote, rutile, actinolite, hornblende, and zircon. Unit is considered intrusive into biotite augen gneiss.	",VA003,orthogneiss,,,VA001VA002VA003
VA,Ymm,Ymm,Ymm;0,VAYmm;0,0,,Marshall Metagranite,Proterozoic Y,Marshall Metagranite - Medium-granied biotite metagranite,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks> From expanded explanation (ref. VA002):Medium-grained biotite metagranite. Medium-to dark-gray, fine- to medium-grained, mostly equigranular, but rarely inequigranular granite. Principal minerals are bluish-gray quartz, oligoclase, microcline, and biotite, with lesser amounts of muscovite, opaque minerals, epidote, chlorite, and rare garnet. Gneissic layering, commonly absent, is well developed locally. This unit commonly occurs as dikes intruding porphyroblastic granite gneiss (Ybp), and contains xenoliths of Ybp. U-Pb zircon data indicate crystallization ages of 1110ñ4 Ma and 1112ñ3 Ma (Aleinikoff and others, 1993). Single crystals of monazite give an age of 1051ñ3 Ma, interpreted to be a metamorphic age related to intrusion of adjacent granites that yield ages ranging from 1055 to 1070 Ma.",VA003,granite,,,VA001VA002VA003
VA,Yms,Yms,Yms;0,VAYms;0,0,,Muscovite Schist and Gneiss,Proterozoic Y,Muscovite schist and gneiss,,"Eastern PiedmontFrom expanded explanation (ref. VA002):Muscovite schist and gneiss. Light-gray to silvery gray, medium-grained, strongly-foliated quartz-muscovite schist; occurs as discontinuous lenses within porphyroblastic garnet-biotite gneiss (Ymd).",VA003,gneiss,mica schist,,VA001VA002VA003
VA,Yn,Yn,Yn;0,VAYn;0,0,,Metanorite and Metadiorite,Proterozoic Y,Metanorite and Metadiorite - Metanorite and metadiorite,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks. From expanded explanation  (ref. VA002):Metanorite and metadiorite. Gray-weathering, medium- to coarse-grained, massive to weakly foliated hornblende-orthopyroxene-plagioclase metanorite and medium- tofine-grained biotite-hornblende-plagioclase metadiorite. Occursas lenses and thin belts, commonly in proximity to garnet graphite paragneiss (Yp).",VA003,norite,,,VA001VA002VA003
VA,Yor,Yor,Yor;0,VAYor;0,0,,Old Rag Granite,Proterozoic Y,Old Rag granite - Granite,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks.From expanded explanation (ref. VA002):Old Rag granite (Furcron, 1934). Leucocratic, coarse grained, foliated, alkali feldspar-blue quartz granite contains accessory biotite, muscovite, garnet, magnetite, and zircon; dated at 1115 Ma (U-Pb zircon; Lukert, 1982). Geophysical signature: positive radiometric anomaly.",VA003,granite,,,VA001VA002VA003
VA,Yp,Yp,Yp;0,VAYp;0,0,,Garnet-Graphite Paragneiss,Proterozoic Y,Garnet-graphite paragneiss,,"Blue Ridge Basement Complex, Middle Proterozoic (Early or Pre-Grenville-Age) Gneisses. From expanded explanation (ref. VA002):Garnet graphite gneiss. Light-brown-weathering, medium- to fine-grained graphite-biotite-garnet-plagioclase quartz paragneiss; includes quartz-chlorite-magnetite schist and carbonaceous phyllonite; graphite makes up 10 percent of the rock in places and garnet, up to 25 percent locally. The protolith of this unit is intepreted to be metasedimentary country rock that Grenville-age plutonic rocks intruded. The rock is similar in appearance to parts of the border gneiss (Ybr).",VA003,paragneiss,,,VA001VA002VA003
VA,PzYgr,YPAgr,YPAgr;0,VAYPAgr;0,0,,Granite Gneiss,Proterozoic Y-Pennsylvanian,Granite gneiss.,,"Eastern PiedmontFrom expanded epxlanation (ref. VA002):Granite gneiss (Pavlides, 1990). Fine- to medium grained, light-gray to white granite to tonalite gneiss; composed of biotite, oligoclase, quartz, and porphyroblastic microcline,with accessory muscovite, epidote, titanite, and magnetite; hornblende occurs locally within diffuse compositional layering. Inclusions of biotite gneiss and amphibolite are present locally. Unit occurs as irregular lenticular to tabular masses within porphyroblastic biotite gneiss (Ymd).	",VA003,granitic gneiss,,,VA001VA002VA003
VA,PzYpm,YPApm,YPApm;0,VAYPApm;0,0,,Quartzofeldspathic Gneiss,Proterozoic Y-Pennsylvanian,Quartzofeldspathic gneiss,,"Eastern PiedmontFrom expanded explanation (ref. VA002):Quartzofeldspathic gneiss (Bobyarchick and others, 1981). Light-gray, fine- to coarse-grained, foliated, layered muscovitie-bearing quartzofeldspathic gneiss; contains intercalated quartz-muscovite schist. Mineralogy: quartz + plagioclase + microcline + garnet + muscovite + biotite.",VA003,felsic gneiss,,,VA001VA002VA003
VA,Ypc,Ypc,Ypc;0,VAYpc;0,0,,Porphyritic Leucocharnockite,Proterozoic Y,Porphyritic Leucocharnockite - Leucocharnockite,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks. From expanded explanation (ref. VA002):Porphyritic leucocharnockite. Leucocratic, very coarse-grained, porphyritic pyroxene-bearing granite with euhedral Potassium feldspar megacrysts, interstitial plagioclase and blue quartz; clinopyroxene and/or orthopyroxene are thoroughly uralitized; hornblende, titaniferous biotite, and garnet may be present; accessory minerals include magnetite ilmenite, apatite, and zircon.Rocks within this map unit were dated at 1075 Ma (UPb zircon; Sinha and Bartholomew, 1984), and 1021ñ36 Ma (Sm-Nd whole rock; Pettingill and others, 1984).",VA003,granite,,,VA001VA002VA003
VA,Ypg,Ypg,Ypg;0,VAYpg;0,0,,Layered Pyroxene Granulite,Proterozoic Y,Layered pyroxene granulite,,"Blue Ridge Basement Complex, Middle Proterozoic (Early or Pre-Grenville-Age) Gneisses. From expanded explanation (ref. VA002):Layered pyroxene granulite. Medium- to dark greenish-gray, fine- to medium-grained, segregation-layered quartzofeldspathic granulite. Major minerals are quartz, plagioclase, potassium feldspar (includes assemblages with one alkali feldspar), orthopyroxene and clinopyroxene, and magnetite-ilmenite; garnet, hornblende, and reddish-brown biotite are widespread minor constituents. Apatite and zircon are accessory minerals. Color index ranges from 15 to 35. Quartz and feldspars are granoblastic; ferromagnesian minerals define dark layers on the order of 1 to 3 mm thick, giving the rock a characteristic pinstriped appearance. Migmatitic leucosomes locally cut segregation layering. Geophysical signature: positive magnetic anomalies relative to adjacent biotite granulite and layered gneiss (Ygb). This unit pre-dates charnockite, alkali feldspar leucogranite, and other plutonic rocks on basis of cross-cutting relations, and is generally considered pre-Grenville-age country rock that was metamorphosed under granulite-facies metamorphic conditions and intruded by plutonic rocks during the Grenville orogeny. The unit includes Lady Slipper granulite gneiss (1130 Ma, U-Pb zircon, Sinha and Bartholomew, 1984), and Nellysford and Hills Mountain granulite gneisses of Bartholomew and others (1981).",VA003,granulite,,,VA001VA002VA003
VA,Ypp,Ypp,Ypp;0,VAYpp;0,0,,Layered Porphyrobliastic Pyroxene Granulite,Proterozoic Y,Layered porphyroblastic pyroxene granulite,,"Blue Ridge Basement Complex, Middle Proterozoic (Early or Pre-Grenville-Age) Gneisses.From expanded explanation (ref. VA002):Layered porphyroblastic pyroxene granulite. Leucocratic to mesocratic, segregation-layered quartzofeld-spathic granulite contains prominent potassium feldspar porphyroblasts; major mineralogy, quartz, plagioclase, K- feldspar, orthopyroxene or clinopyroxene, and magnetite-ilmenite; hornblende, reddish-brown biotite, and garnet are widespread minor constituents. Accessory minerals include apatite and zircon. Segregation layering is defined by millimeter- to centimeter  scale quartz-feldspar- and pyoxene-rich domains; migmatitic leucosomes of alkali feldspar and blue quartz are common. This rock-type is considered to be pre-Grenville-age country rock, although no radiometric data is available.",VA003,granulite,,,VA001VA002VA003
VA,Yq,Yq,Yq;0,VAYq;0,0,,Quartzite and Quartz-Sericite Tectonite,Proterozoic Y,Quartzite and quartz-sericite tectonite,,"Blue Ridge Basement Complex, Middle Proterozoic (Early or Pre-Grenville-Age) Gneisses.From expanded explanation (ref. VA002):Quartzite and quartz-sericite tectonite. Light-gray to white, fine- to medium-grained, massive; contains rounded zircons, thin lenses of graphite, and pods of paragneiss (Yp);unit is considered part of a metasedimentary suite.",VA003,quartzite,tectonite,,VA001VA002VA003
VA,Yra,Yra,Yra;0,VAYra;0,0,,Roseland Anorthosite,Proterozoic Y,Roseland anorthosite - Anorthosite,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks. From expanded explanation (ref. VA002):Roseland anorthosite (Ross, 1941; Herz and Force, 1987). White alkalic anorthosite contains andesine antiperthite megacrysts, blue quartz, and lesser orthopyroxene andrutile; cataclastic fabric is pervasive; dated at 1045 Ma (Sm-Nd whole-rock; Pettingill and others, 1984).",VA003,anorthosite,,,VA001VA002VA003
VA,Ysc,Ysc,Ysc;0,VAYsc;0,0,,Stuart Creek Gneiss,Proterozoic Y,Stuart Creek Gneiss - Biotite augen and flaser gneiss,,"Western Piedmont, Sauratown Mountains.From expanded explanation (ref. VAa002):Stuart Creek Gneiss (Conley, 1985). Light-gray to black and white, massive to irregularly-layered augen and flaser gneiss with anastamosing layers of mylonitic biotiteschist, hornblende schist and foliated leucogranite. Augen gneiss is composed of microcline, plagioclase, and perthite porphyroclasts up to 4 cm across in a matrix of plagioclase, quartz, and biotite, with accessory titanite, epidote, hornblende, and opaque minerals. This rock was correlated with the Elk Park Group of the southwestern Blue Ridge by Espenshade and others (1975). Rankin and others (1971) obtained a lead-lead zircon age of 1192 Ma from a layered biotite gneiss unit in a similar stratigraphic position as the Stuart Creek but exposed in a quarry at Pilot Mountain, North Carolina, about 25 miles southwest of the Virginia-North Carolina boundary.",VA003,augen gneiss,flaser gneiss,,VA001VA002VA003
VA,Ysf,Ysf,Ysf;0,VAYsf;0,0,,State Farm Gneiss,Proterozoic Y,State Farm Gneiss - Hornblende-biotite granite gneiss,,"Eastern PiedmontFrom expanded explanation (ref.  VA002):State Farm Gneiss (Brown, 1937). Leucocratic to mesocratic, medium- to coarse-grained, massive to moderately layered, locally migmatitic gneiss ranges in composition from granodiorite to tonalite. Quartzofeldspathic segregations and discordant pegmatites are common; leucocratic biotite-garnet quartz-plagioclase gneiss, metagabbro, and thin pelitic schist interlayers are minor constituents (Poland, 1976; Reilly, 1980; Farrar, 1984).Mineralogy: quartz + plagioclase + microcline + biotite + garnet + hornblende ñ clinopyroxene; titanite is a ubiquitous accessory; other accessory minerals include magnetite and zircon. Farrar (1984) reports that the least deformed portions of the State Farm contain relict granulite-facies mineral assemblages. Geophysical signature: characterized by negative magnetic and positive radiometric anomalies. The age of the State Farm is reported as 1031ñ94 Ma (Rb- Sr whole-rock; Glover and others, 1982). The titanium-rich chemistry of the State Farm, as indicated by the abundance of titanite, is also characteristic of Grenville-age gneisses in the Virginia Blue Ridge.",VA003,gneiss,,,VA001VA002VA003
VA,Ysh,Ysh,Ysh;0,VAYsh;0,0,,Schaeffer Hollow Granite,Proterozoic Y,Schaeffer Hollow granite - Granite,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks.From expanded explanation (ref. VA002):Schaeffer Hollow granite (Herz and Force, 1987). Leucocratic, coarse-grained, porphyritic, alkali feldspar-blue quartz granite; may contain as much as 10 percent biotite (after hornblende or pyroxene?); accessories include ilmenite, apatite, and zircon; gradational into mylonitic flaser gneiss; contains granulite xenoliths.",VA003,granite,,,VA001VA002VA003
VA,Yt,Yt,Yt;0,VAYt;0,0,,Metatrondhjemite,Proterozoic Y,Metatrondhjemite,,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks. From expanded explanation (ref. VA002):Metatrondhjemite. White, medium- to fine-grained, weakly to moderately well-foliated biotite-quartz-plagioclase gneiss; potassium feldspar is rare or absent.",VA003,biotite gneiss,,,VA001VA002VA003
VA,Yum,Yum,Yum;0,VAYum;0,0,,"Metaperidotite, Metapyroxenite, and Hornblende Metagabbro",Proterozoic Y,"Metaperidotite, Metapyroxenite, and Hornblende Metagabbro - Serpentinite is metaperidotite, Hornblende metagabbro",,"Blue Ridge Basement Complex, Middle Proterozoic (Grenville-Age) Plutonic Rocks. From expanded explanation (ref. VA002):Metaperidotite, hornblende metagabbro, and metapyroxenite. Metaperidotite, greenish-black, dark-yellowish brown weathering, medium-grained, massive; consists of serpentine, amphibole, dark chlorite, and magnetite; serpentine replaces subhedral olivine; non-pleochroic amphibole occurs as single crystals, presumably pseudomorphic after subhedral to anhedral pyroxene; some amphibole occurs as large poikilitic crystals.Hornblende metagabbro, greenish-black, medium grained, speckled-white-weathering, massive, with a weak foliation and well-preserved primary igneous fabric; subhedral plagioclase is replaced by clinozoisite and albite; anhedral pyroxene is replaced by fibrous tremolite; brown hornblende occurs as subhedral single crystals. Metapyroxenite, dark-greenish-gray to greenish-black, light-greenish-gray weathering, medium-grained, weakly-foliated actinolite-rich rock contains lesser chlorite; amphibole is pseudomorphic after pyroxene.",VA003,serpentinite,greenstone,,VA001VA002VA003
VA,Za,Za,Za;0,VAZa;0,0,,Aaron Slate,Proterozoic Z,Aaron Slate - Phyllite and slate.,,"Carolina Slate BeltFrom expanded explanation (ref. VA002):Phyllite and slate. Very-light-gray, fine-grained, bedded volcaniclastic sediments, conglomerate, lithic feldspathic arenite, micaceous sandstone, siltstone, phyllite, argillite,and vitric tuff, with minor greenstone. Lithic fragments and relict euhedral crystals are common. The lower part of the unit is dominantly grayish-green slate interbedded with light-gray to grayish-green micaceous metasandstone; bedding is conspicuous and graded-bedding is common. The unit grades upward to bedded light-gray to moderate-red phyllite, metasandstone and slate.",VA003,phyllite,slate,metasedimentary rock,VA001VA002VA003
