HYPERLINK,PropertyID,LegacyID,Available,Address,AddressZip,BrownField,FIPS,HubZone,OfficePark,OwnerName,OwnerPhone,OwnerEmail,Sale,TownFips,Waterway,LAMBERT_Y,LAMBERT_X,Voltage,Phase,contact,AvailableDate,AddressStreet,AddressCity,AddressState,PropertyName,Longitude,Latitude,DEQStatusLetter,ResearchPark,FeaturedLocation,IndustrialPark,HighwayIntername,HighwayInterDistance,HighwayInterchangeName,HighwayArteryName,HighwayArteryDistance,HighwayAccessName,ForeignTradeZone,NaturalGasDistance,RailroadDistance,PublicTransportationName,PubliclyOwned,PropertyType,NewMarketTaxCreditZone,NatureOfContamination,NaturalGasPropaneEquipped,NaturalGasPressure,NaturalGasLineSize,RemediationPlan,RailAccess,RailroadSiding,SewerProviderDistance,SewerOnSiteTreatmentPlant,SewerLineSize,SewerAvailCapacityTo,SewerPlantTotalCapacity,TelecommBroadbandLevel,TelecommWirelessBroadband,TelecommRedundantRoute,TelecommOther,TelecommISDN,TelecommFiberOpticLine,TelecommFiber,TelecommDigital,TechnologyZone,SubmittedDate,SubmittedBy,ShowOnVAScan,SepticSystem,SepticCapacity,VAEnterpriseZone,WaterAvailCapacityToProperty,WaterProviderDistance,WellCapacity,WaterwayName,WaterwayChannelDepth,WaterTreatmentPlantTotalCap,WaterTankCapacity,WaterOnSiteTreatmentPlant,WaterLineSize,SecondaryRailProviderName,RailProviderName,AirportGeneral,AirportGenDistance,AirportCommercial,AirportCommDistance,Amps,secondaryelectricprovider,electricprovider,SewerProvider,TelecommProvider,WaterProvider,GasProvider,LocalityName,brokercontact,ZoningRestrictionsText,ZoningClassification,ZoningRestrictions,ZoningConform,WithinCorporateLimits,Lease_Type,recent_use,Roof_Type,ConstructionType,SpaceTotalAvailable,industrialceilingheight,officeceilingheight,OBJECTID,SITE_NO,Expr1,OFFICIAL,ACCURACY,GlobalID,LargestContParcel,AcreageTotal,imageURL,thumbnailURL,Shapearea,Shapelen,SDE_VECTORSDESITES_POLYGON_DETAILS_SVarea,SDE_VECTORSDESITES_POLYGON_DETAILS_SVlen
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244742,244742,,1,Timberwood Road and Airport Road,22911,0,51003,0,0,Gold Leaf Land Trust,,dulcwww@embarqmail.com,0,,0,,,,,"Stimart, Susan",,Timberwood Road and Airport Road,Charlottesville,VA,Timberwood Road,,,0,0,0,0,I-64,6,,US 29,0.5,Timberlake Rd.,0,300,,,0,Site,0,,0,95,6,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-02-20T14:47:41.000Z,eleik1,1,0,,0,,0,,,,,,0,,,,Charlottesville-Albemarle Airport,0.5,Charlottesville-Albemarle Airport,0.5,,,Dominion Virginia Power,Albemarle County Service Authority,CenturyLink,Albemarle County Service Authority,City of Charlottesville,Albemarle,,,Light Industrial,0,0,0,,,,,,,,44931,,51003,1,1,{815C8CA1-FA58-4E8C-86A8-207535369505},28.06,28.06,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123697,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123697,111938.93790814,1928.15557959482,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244744,244744,,1,1581 Airport Rd,22911,0,51003,0,0,"DCF, LLC",,dffosterwell@gmail.com,0,,0,,,,,"Stimart, Susan",,1581 Airport Rd,Charlottesville,VA,1581 Airport Road,,,0,0,0,0,I-64,6,,US 29,0.5,Northside Dr.,0,300,,,0,Site,0,,0,95,6,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-02-20T14:48:25.000Z,eleik1,1,0,,0,,15,,,,,,0,,,,Charlottesville-Albemarle Airport,0.2,Charlottesville-Albemarle Airport,0.2,,,Dominion Virginia Power,Albemarle County Service Authority,CenturyLink,Rivanna Water & Sewer Authority,City of Charlottesville,Albemarle,,,Industrial,0,0,0,,,,,,,,44932,,51003,1,1,{30BAF388-4345-4D7A-9425-A0A701A622A3},7.41,7.41,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123699,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123699,30867.2054423675,838.293830030177,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244756,244756,,1,2451 Potomac Shores Parkway,22026,0,51153,0,1,Sun Cal,,,0,,0,,,,,"Kaczmarek, Jeffrey",,2451 Potomac Shores Parkway,Dumfries,VA,Potomac Shores,,,0,0,0,0,I-95,2.9,,US Rt. 1,1.9,Potomac Shores Parkway,0,0,,"Rail,",0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,1,0,0,2015-03-03T15:19:08.000Z,AAbraham1,1,0,,0,,0,,,,,,0,,,,Manassas Regional Airport,20,Ronald Reagan Washington National Airport,29,,,Dominion Virginia Power,Prince William County Service Authority,Verizon,Prince William County Service Authority,Washington Gas Company,Prince William,,,PMD,0,0,0,,,,,,,,44940,,51153,1,2,{02043CCC-EAA3-4282-AFBB-FD140ED671D7},50,50,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124793,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124793,2235077.41068636,23904.6662964156,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244752,244752,,1,10400 Harry J Parrish Blvd,20110,0,51153,0,0,Glen Gery Real Estate Co,,,0,,0,,,,,"Gahres, James",,10400 Harry J Parrish Blvd,Manassas,VA,Glen Gery Brick South,,,0,0,0,0,I-66,8.5,,Prince William Parkway / Rt 234 Bypass,0.9,RT 234 Bypass,0,500,,,0,Site,0,,0,,6,0,0,0,0,0,24,,,,0,0,,0,,0,0,0,2015-02-25T16:27:17.000Z,AAbraham1,1,0,,0,,0,,,,,,0,16,,,Manassas Regional Airport,1.4,Washington Dulles International Airport,24.8,,,Northern Virginia Electric Cooperative,Prince William County Service Authority,Verizon,Prince William County Service Authority,Washington Gas Company,Prince William,,Light Industrial,M2,0,0,0,,,,,,,,44941,,51153,1,1,{76909365-4300-433B-9BEA-CE8CFB327449},51.8,97.9,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124384,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124384,396003.406138732,4424.73994048764,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244751,244751,,1,10101 Harry J Parrish Blvd,20110,0,51153,0,0,Unicorn Interests LLC,,,0,,0,,,,,"Gahres, James",,10101 Harry J Parrish Blvd,Manassas,VA,Unicorn Interests LLC,,,0,0,0,0,I-66,0.38,,Prince William Parkway,0.38,Rt 234 Bypass,0,2500,,"Rail,",0,Site,0,,0,,,0,0,0,0,0,8,,,,0,0,,0,,1,0,0,2015-02-25T16:26:25.000Z,AAbraham1,1,0,,0,,0,,,,,,0,24,,,Manassas Regional Airport,0.8,Washington Dulles International Airport,26.5,,,Dominion Virginia Power,Prince William County Service Authority,Verizon,Prince William County Service Authority,Columbia Gas of Virginia,Prince William,,,M/T - Industrial/Transporation,0,0,0,,,,,,,,44942,,51153,1,1,{CD2D3792-C03B-47BA-96BC-064F529CC683},100,100,,,202028.268485053,2687.41926885418,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244750,244750,,1,10671 University Blvd,20110,0,51153,0,0,Covance Laboratories Inc,,,0,,0,,,,,"Kaczmarek, Jeffrey",,10671 University Blvd,Manassas,VA,Covance Site,,,0,1,0,0,I-66,4,,Prince William Parkway / Rt 234 Bypass,0.2,Rt 234,0,0,,"Rail,",0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,1,0,0,2015-02-25T16:25:27.000Z,AAbraham1,1,0,,0,,0,,,,,,0,,,,Manassas Regional Airport,1,Washington Dulles International Airport,18,,,Northern Virginia Electric Cooperative,Prince William County Service Authority,Verizon,Prince William County Service Authority,Washington Gas Company,Prince William,,,PBD - Planned Business District,0,0,0,,,,,,,,44943,,51153,1,1,{83AAFA4F-AD8B-41A4-A117-D06AA2D4C473},58.6,58.6,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124256,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124256,237527.051275757,2337.52543467528,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244749,244749,,1,10661 University Blvd,20110,0,51153,0,0,Eli Lilly & Co.,,,0,,0,,,,,"Kaczmarek, Jeffrey",,10661 University Blvd,Manassas,VA,Lilly Site,,,0,0,0,0,I-66,0.2,,Prince William Parkway / Rt 234,0.2,Rt 234,0,0,,"Rail,",0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,1,0,1,2015-02-25T16:23:46.000Z,AAbraham1,1,0,,0,,0,,,,,,0,,,,Manassas Regional Airport,1,Washington Dulles International Airport,18,,,Northern Virginia Electric Cooperative,Prince William County Service Authority,Verizon,Prince William County Service Authority,Washington Gas Company,Prince William,,,PBD - Planned Business District,0,0,0,,,,,,,,44945,,51153,1,1,{59C9C060-40E5-4534-828F-762532C406F7},45.1,58.3,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124248,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124248,236230.718330641,2974.26000143377,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244748,244748,,1,Cedar Run Church Road,22701,0,51047,0,0,SLC Financial LLC,,,0,,0,,,,,"Sachs, Carl",,Cedar Run Church Road,Culpeper,VA,SLC Financial ,,,0,0,0,0,I-66,38,,Route 29,1,Cedar Run Church Road,1,1000,,,0,Site,0,,0,,,0,0,0,1000,0,,,,,0,0,,0,,0,0,1,2015-02-25T10:24:15.000Z,LLoy1,1,0,,0,,1000,,,,,,0,,,,Culpeper Regional Airport,12,Washington Dulles International Airport,60,,,Rappahannock Electric Cooperative,Town of Culpeper,AT&T,Town of Culpeper,Columbia Gas of Virginia,Culpeper,,,Light Industrial,0,1,0,,,,,,,,44946,,51047,1,1,{1D0634F0-C0E0-4491-89B7-FB28C39387BB},73,73,,,280954.608843476,2774.99091641638,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244768,244768,,1,15415 James Madison Hwy,22960,0,51137,0,0,Howell,,,0,,0,,,,,"Miller, Thomas",,15415 James Madison Hwy,Orange,VA,15415 James Madison Highway,,,0,0,0,0,I-64,23,Zion Crossroads/Exit 136,Route 15,0,James Madison Highway / U. S. Route 15,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-03-11T14:10:39.000Z,rpowers@orangecountyva.gov,1,0,,0,,0,,,,,,0,,,,Gordonsville Municipal Airport,3,Charlottesville-Albemarle Airport,17,,,Dominion Virginia Power,Septic system practical,Verizon,Wells,Not Available,Orange,"Merrick, Duke",,"I-2, General Industrial",0,1,0,,,,,,,,45340,,51137,1,1,{F3A5C6AB-1813-4C20-9DF4-8014BBF5AF55},25.73,25.73,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125001,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125001,108937.552706122,1501.30939752381,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244777,244777,,1,4400 Germanna Hwy,22508,0,51137,0,0,Joseph Broderick,540-972-3137,jbroderick@croninfloors.com,0,,0,,,,,"Miller, Thomas",,4400 Germanna Hwy,Locust Grove,VA,4400 Germanna Highway,,,0,0,0,0,I-95,18,,3,0,Germanna Highway,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-03-13T14:52:27.000Z,rpowers@orangecountyva.gov,0,0,,0,,0,,,,,,0,,,,Orange County Airport,14,Washington Dulles International Airport,69,,,Rappahannock Electric Cooperative,Rapidan Service Authority,Verizon,Rapidan Service Authority,Not Available,Orange,,,C2,0,0,0,,,,,,,,45740,,51137,0,1,{6EC4193D-28F0-4381-97BA-B17F9D214E24},1.3582,1.3582,,,5689.75222866793,363.72939191118,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244775,244775,,1,1215 High St,23704,0,51740,1,0,Southside Direct Care Provider LLC,,,0,,0,,,,,"Rigney, Charles",,1215 High St,Portsmouth ,VA,1215 High Street,,,0,0,0,0,I-264,0.66,Effingham St/#7,High St/Rt. 17,0,High St/Rt. 17,1,0,,"Bus,",0,Site,1,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-03-11T16:04:41.000Z,edtemp,0,0,,1,,0,,,,,,0,,,,Hampton Roads Executive Airport,8.84,Norfolk International Airport,11.63,,,Dominion Virginia Power,Hampton Roads Sanitation District,Verizon,City of Portsmouth,Columbia Gas of Virginia,Portsmouth,"Todd, Christopher",,D2,0,0,1,,,,,,,,45741,,51740,0,1,{5F541A32-C701-462C-B976-DD87F80F5D20},1.85,1.85,,,6616.71732762772,330.10621860708,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244771,244771,,1,3311 W Washington St,23803,0,51730,0,0,J Harvell,,,0,51730,0,,,,,"Jones (GONE), Vandy",,3311 W Washington St,Petersburg,VA,3311A W Washington Street,,,0,0,0,0,I-85,1.7,,460,0,W Washington Street,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-03-11T14:13:06.000Z,Rtabor1,0,0,,0,,0,,,,,,0,,,,Dinwiddie County Airport,9,Richmond International Airport,25,,,Dominion Virginia Power,City of Petersburg,Verizon,City of Petersburg,Columbia Gas of Virginia,Petersburg,"Whittle, Joseph",,B-2,0,0,1,,,,,,,,45742,,51730,0,1,{B2040F66-C194-4D31-BD2E-1B20EAD4C5AF},0.73,0.73,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124979,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124979,3419.52153070228,265.362914114264,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244772,244772,,1,3311 W Washington St,23803,0,51730,0,0,Jimmy Harvell,,,0,51730,0,,,,,"Jones (GONE), Vandy",,3311 W Washington St,Petersburg,VA,3311B W Washington St,,,0,0,0,0,I-85,1.7,,460,0,Washington Street,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-03-11T14:13:58.000Z,Rtabor1,0,0,,0,,0,,,,,,0,,,,Dinwiddie County Airport,9,Richmond International Airport,25,,,Dominion Virginia Power,City of Petersburg,Verizon,City of Petersburg,Columbia Gas of Virginia,Petersburg,"Whittle, Joseph",,B-2,0,0,1,,,,,,,,45743,,51730,0,1,{D26C540C-54FC-4D00-8D53-36368E069397},0.84,0.84,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124982,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124982,3238.4673527292,247.286792079383,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244759,244759,,1,"Senedo Road and Hisey Avenue, Woodstock, VA  22664",22664,0,51171,0,0,"Toothman Investments, LLC",,,0,,0,,,,,"Davis, Brandon",,"Senedo Road and Hisey Avenue, Woodstock, VA  22664",Woodstock,VA,Senedo Road & Hisey Avenue,,,0,0,0,0,I-81,0.7,Woodstock/Exit 283,Senedo Road,0,Hisey Avenue,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-03-03T15:20:20.000Z,jhollen,0,0,,0,,0,,,,,,0,,,,Winchester Regional Airport,34,Washington Dulles International Airport,81.2,,,Shenandoah Valley Electric Cooperative,Town of Woodstock,Shentel,Town of Woodstock,Not Available,Shenandoah,"Luke, Ben",,B-2,0,1,0,,,,,,,,45744,,51171,0,1,{60692D3B-CF6C-4BE6-94F9-C5EEB03C4FE5},2.86,2.86,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124574,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124574,10452.1839078104,599.076200082981,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244781,244781,,1,130 Pocahontas St,23803,0,51730,0,0,Petersburg EDA,,,0,51730,0,,,,,"Jones (GONE), Vandy",,130 Pocahontas St,Petersburg,VA,Pocahontas Island Property,,,0,0,0,0,I-95,1,,U.S. Route 1/301,0.1,Pocahontas St,0,0,,,1,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-04-02T11:35:01.000Z,MMende,1,0,,0,,0,,,,,,0,,,,Dinwiddie County Airport,8.5,Richmond International Airport,25,,,Dominion Virginia Power,City of Petersburg,Verizon,City of Petersburg,Columbia Gas of Virginia,Petersburg,"Rosman, Tom",,M-2,0,0,1,,,,,,,,46140,,51730,1,1,{02944264-DB15-4195-8D67-2E3616458CFF},23.458,23.458,,,98070.4623388439,2828.84869646885,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244782,244782,,1,Riverside Drive & Main Street,24540,0,51590,0,0,private,,,0,,0,,,,,"Tucker, Telly",,Riverside Drive & Main Street,Danville,VA,Long Mill Site Property,,,0,0,0,0,I-40,50,,Main Street,0,Riverside Dr,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-04-02T11:35:27.000Z,MMende,1,0,,0,,0,,,,,,0,,,,Danville Regional Airport,3,Piedmont Triad International Airport,59,,,City of Danville,City of Danville,Verizon,City of Danville,City of Danville,Danville,"Wentworth, Charles",,TW-C,0,0,1,,,,,,,,46141,,51590,1,1,{70394F9D-0326-4D56-B91F-8DBE57441503},21.8,26.74,,,110053.764486823,2977.5997108173,,
,244831,,1,0 Tyler St/0 Belman Rd,22401,0,51630,0,0,Technautics LLC,703-789-6932,guptajn112@cox.net,0,,0,,,,,"Peregoy, Amy",,0 Tyler St/0 Belman Rd,Fredericksburg,VA,Battlefield Industrial Park - Tyler St/Belman Rd,,,0,0,0,1,I-195,2.5,130A,VA Rt 3,0.4,Tyler/Belman,0,40,,"Bus,",0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,1,0,0,2015-05-05T08:12:56.000Z,DRose1,1,0,,0,,0,,,,,,0,,,,Shannon Airport,2.2,Ronald Reagan Washington National Airport,52.3,,,Dominion Virginia Power,City of Fredericksburg,Verizon,City of Fredericksburg,Columbia Gas of Virginia,Fredericksburg,,,I2,0,0,1,,,,,,,,46540,,51630,1,1,{64351A9B-86A7-4681-9E99-2B803891F472},60.95,60.95,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126482,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126482,250199.148643659,3062.22449482047,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244823,244823,,1,1101 Armory Dr,23851,0,51620,0,0,Private,,,0,,0,,,,,"Jarratt, Amanda",,1101 Armory Dr,Franklin,VA,DiPaolo,,,0,0,0,0,I-95,38,,Route 58,2,Pretlow,0,0,0,,0,Site,0,,0,,,0,1,1,0,0,,,,,0,0,,0,,0,0,0,2015-05-05T08:09:15.000Z,ajarratt1,1,0,,1,,0,,,,,,0,,,CSX Transportation,Franklin Municipal Airport,3,Norfolk International Airport,50,,,City of Franklin,City of Franklin,Verizon,City of Franklin,Not Available,Franklin City,,,M-1,0,1,1,,,,,,,,46542,,51620,1,1,{EE34B866-529D-4BCD-BFA7-C9A638B969F0},16,16,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126454,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126454,66529.1720697826,1211.06516091371,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244821,244821,,1,Shadwell Drive and Old Mountain Road,24018,0,51161,0,0,"Bogar LLC, Beahm Family Trust",,,0,,0,,,12.5 KV,3,"Loope, Jill",,Shadwell Drive and Old Mountain Road,Roanoke,VA,Shadwell - Beahm Industrial Site,,,0,0,0,0,I-81,4,146,Williamson Road U.S. Rt. 11,1.25,Shadwell Drive,1,0,0,,0,Site,0,,0,,4,0,1,0,0,0,4,1000000,12000000,,1,0,,0,,0,0,0,2015-05-05T08:08:34.000Z,jzielinski,1,0,,0,1000000,0,,,,36000000,,0,8,,Norfolk Southern Railway Company,Virginia Tech/Montgomery Executive Airport,40,Roanoke-Blacksburg Regional Airport,10,,,American Electric Power,Western Virginia Water Authority,Verizon Virginia,Western Virginia Water Authority,Roanoke Gas Company,Roanoke,,,I-1 Low Intensity Industrial,0,1,0,,,,,,,,46543,,51161,1,1,{1656E9B3-07F4-4614-847A-D9A28B7C8396},115,115,,,600448.245353943,3302.34515745937,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244819,244819,,1,3120 Turkey Knob Rd,22842,0,51171,0,0,Robert Whitehurst,540-908-0510,rwhitehur@aol.com,0,,0,,,,,"Fauber, Kevin",,3120 Turkey Knob Rd,Mt Jackson,VA, Turkey Knob Road Site,,,0,0,0,1,I-81,2,Mt. Jackson Exits 269 and 273,Route 11,3,Turkey Knob Road,0,100,,,0,Site,0,,0,,,0,1,0,1000,0,,,,,0,0,,0,,1,0,0,2015-05-04T14:56:01.000Z,jhollen,1,0,,0,,1000,,,,,,0,,,Norfolk Southern Railway Company,New Market Airport,15,Washington Dulles International Airport,60,,Shenandoah Valley Electric Cooperative,Dominion Virginia Power,Town of Mount Jackson,Shentel,Town of Mount Jackson,Washington Gas Company,Shenandoah,,Special use permit for uses.,Limited Industrial,0,1,1,,,,,,,,46544,,51171,1,1,{047F8CB2-2B77-499C-BCF3-32FB529C7AC0},136.1,136.1,,,553333.662096227,4229.11158746883,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244810,244810,,1,"Lightfoot Road and Williamsburg Pottery Road, 23690",23690,0,51199,0,0,Williamsburg Pottery,,,0,,0,,,,,"Noel, James",,"Lightfoot Road and Williamsburg Pottery Road, 23690",Williamsburg,VA,Williamsburg Pottery Site,,,0,0,0,0,I-64,0.75,Lightfoot/Exit 234,Route 199,0.25,Lightfoot Road,0,0,,,0,Site,0,,0,,,0,1,1,0,0,,,,,0,0,,0,,1,0,0,2015-04-23T17:01:15.000Z,JLoftus,1,0,,0,,0,,,,,,0,12,,CSX Transportation,Williamsburg-Jamestown Airport,5,Newport News-Williamsburg International Airport,20,,,Dominion Virginia Power,Hampton Roads Sanitation District,Verizon,James City County Service Authority,Virginia Natural Gas,York,,,Economic Opportunity,0,0,0,,,,,,,,46545,,51199,1,1,{DD01A2FB-8BC1-4453-8430-45F95F1DAEC1},220,718,,,366955.001842567,2881.54462377565,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244807,244807,,1,State Route 909,24477,0,51015,0,0,"PBR Associates, LLC",,,0,,0,,,,,"Glover, Amanda",,State Route 909,Stuarts Draft ,VA,"PBR Associates, LLC",,,0,0,0,1,I-81,5,Mint Spring,340,0.25,State Route 909,0,10,60,"Bus,Rail,",0,Site,0,,0,,,0,1,0,60,0,10,,,,0,0,,0,,0,0,0,2015-04-16T14:59:18.000Z,rcastle1,1,0,,0,,10,,,,,,0,10,,Norfolk Southern Railway Company,Waynesboro/Eagles Nest Airport,6,Shenandoah Valley Regional Airport,20,,,Dominion Virginia Power,Augusta County Service Authority,Verizon,Augusta County Public Service Authority,Columbia Gas of Virginia,Augusta,,,Industrial,0,1,0,,,,,,,,46546,,51015,1,1,{985D41D7-D081-47D2-8E3B-33F0759C63FC},44,44,,,180932.668163732,2462.52691041825,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244792,244792,,1,Pocahontas Trail & Longview Drive,23141,0,51127,0,0,Donald L. Benton,804-922-6364,,0,,0,,,,,"Smolnik, Matthew",,Pocahontas Trail & Longview Drive,Quinton,VA,Bottoms Bridge Site,,,0,0,0,0,I-64,1.7,,U.S. Route 60,0,U.S. Route 60,0,100,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-04-10T15:40:49.000Z,MMende,1,0,,0,,100,,,,,,0,,,,New Kent Couny Airport,4.5,Richmond International Airport,11.3,,,Dominion Virginia Power,New Kent County,Verizon,New Kent County,Virginia Natural Gas,New Kent,"Jenkins, Chris",,Business,0,1,0,,,,,,,,46548,,51127,1,1,{20160029-0FBC-47F3-AE8E-0BF7676CE3E4},36,75,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125833,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125833,368294.85072178,2682.78176092241,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244786,244786,,1,Jefferson Davis Highway,22546,0,51033,0,0,Hugh Jones,,,0,,0,,,,,"Wilson, Gary",,Jefferson Davis Highway,Ruther Glen,VA,Hugh Jones - 12.96 Acres,,,0,0,0,0,I-95,2,Carmel Church/104,Route 1,0,Route 1,0,21120,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-04-02T16:48:25.000Z,Cruby1,1,0,,0,,0,,,,,,0,,,,Hanover County Municipal Airport,18,Richmond International Airport,35,,,Rappahannock Electric Cooperative,Caroline County,Verizon,Caroline County,Columbia Gas of Virginia,Caroline,,,B-1,0,0,0,,,,,,,,46549,,51033,1,1,{76F83D43-8102-434D-8F79-9700B4D5DF8F},9,12.96,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125696,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125696,60352.9321066622,1096.73158875672,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=244780,244780,,1,U.S. Route 460 and Dominion Way 23487,23487,0,51093,0,0,Isle of Wight County Industrial Development Authority,757-356-1962,aring@iwus.net,0,,0,,,,,"Ring, Amy",,U.S. Route 460 and Dominion Way 23487,Windsor,VA,HRFT Property,,,0,0,0,0,I-664,22,,U.S. Route 460,0,U.S. Route 460/Windsor Blvd.,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2015-03-31T14:54:53.000Z,ksutphin@isleofwightus.net,1,0,,0,,0,,,,,,0,,,,Suffolk Executive Airport,17,Norfolk International Airport,37,,,Dominion Virginia Power,Town of Windsor,Verizon,Town of Windsor,Columbia Gas of Virginia,Isle of Wight,,,RAC,0,1,0,,,,,,,,46550,,51093,1,1,{CE96D427-8ABF-4104-A7B9-C6D0053FD20F},83.31,83.31,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125579,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125579,371834.038113361,2787.39982844196,,
