OBJECTID,FTR_CODE,VDOT,SPEEDLIMIT,PRE_DIR,PRE_TYPE,ST_NAME,ST_TYPE,SUF_DIR,LADD_FR,LADD_TO,RADD_FR,RADD_TO,FULLNAME,LBLOCK,HBLOCK,ONEWAY,CLASS,BLOCK,ADDTYP,ROW,SHAPElen
10443,Navigable Streets,Local Streets- Public,25, , ,FAWN,STREET, ,2401,2427,0,0,FAWN STREET,2400,2400,signed oneway,Minor,2400,0,residential,310.319335
9142,Navigable Streets,Collectors,25, , ,COLONIAL,AVENUE, ,3303,3303,3300,3308,COLONIAL AVENUE,3300,3300,bidirectional,Minor,3300,0,arterial/collector,238.170339
10448,Navigable Streets,Local Streets- Public,25,E, ,23RD,STREET, ,714,718,0,0,E 23RD STREET,700,700,bidirectional,Minor,700,0,residential,125.399306
10449,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,310.688449
9143,Navigable Streets,Principal Arterials,25, , ,NORTHAMPTON,BOULEVARD, ,0,0,0,0,NORTHAMPTON BOULEVARD,6200,6200,divided oneway,Major,6200,0,arterial/collector,216.616672
10450,Navigable Streets,Local Streets- Public,25, , ,BARRE,STREET, ,2601,2617,2600,2616,BARRE STREET,2600,2600,bidirectional,Minor,2600,0,residential,247.205669
9144,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,345.525821
10451,Navigable Streets,Local Streets- Public,25, , ,HAYES,STREET, ,910,922,905,915,HAYES STREET,900,900,bidirectional,Minor,900,0,residential,352.466309
9195,Navigable Streets,Minor Arterials,30, , ,LAFAYETTE,BOULEVARD, ,2600,2620,2601,2611,LAFAYETTE BOULEVARD,2600,2600,bidirectional,Major,2600,0,arterial/collector,261.675696
10470,Navigable Streets,Local Streets- Public,25, , ,GAZEL,STREET, ,0,0,2300,2302,GAZEL STREET,2300,2300,signed oneway,Minor,2300,0,residential,184.821672
9196,Navigable Streets,Minor Arterials,25, , ,AZALEA GARDEN,ROAD, ,2627,2627,2628,2640,AZALEA GARDEN ROAD,2600,2600,bidirectional,Major,2600,0,arterial/collector,420.404586
10471,Navigable Streets,Local Streets- Public,25, , ,LESSELLE,DRIVE, ,5000,5098,5001,5099,LESSELLE DRIVE,5000,5000,bidirectional,Minor,5000,0,residential,258.235644
9233,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,707.795359
10472,Navigable Streets,Local Streets- Public,25, , ,HALSTEAD,AVENUE, ,0,0,0,0,HALSTEAD AVENUE,1300,1300,bidirectional,Minor,1300,0,residential,60.062095
9234,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,260.515199
10473,Navigable Streets,Local Streets- Public,25, , ,MATOAKA,STREET, ,0,0,0,0,MATOAKA STREET,1400,1400,bidirectional,Minor,1400,0,residential,285.515804
9345,Navigable Streets,Minor Arterials,30,W, ,27TH,STREET, ,1001,1007,0,0,W 27TH STREET,1000,1000,signed oneway,Major,1000,0,arterial/collector,145.464552
10481,Navigable Streets,Minor Arterials,30, , ,BALLENTINE,BOULEVARD, ,2603,2649,2600,2650,BALLENTINE BOULEVARD,2600,2600,bidirectional,Major,2600,0,arterial/collector,688.59276
9346,Navigable Streets,Local Streets- Public,25, , ,LAFAYETTE,BOULEVARD, ,3400,3498,3401,3499,LAFAYETTE BOULEVARD,3400,3400,bidirectional,Minor,3400,0,residential,250.626567
10482,Navigable Streets,Collectors,25, , ,CLAREMONT,AVENUE, ,0,0,0,0,CLAREMONT AVENUE,1200,1200,signed oneway,Minor,1200,0,arterial/collector,212.252543
9347,Navigable Streets,Local Streets- Public,25, , ,ARIZONA,AVENUE, ,3101,3199,3100,3198,ARIZONA AVENUE,3100,3100,bidirectional,Minor,3100,0,residential,606.71367
10483,Navigable Streets,Collectors,25,W, ,PRINCESS ANNE,ROAD, ,1201,1299,1200,1298,W PRINCESS ANNE ROAD,1200,1200,bidirectional,Minor,1200,0,arterial/collector,310.644124
9348,Navigable Streets,Minor Arterials,25, , ,WESLEYAN,DRIVE, ,1585,1585,1584,1584,WESLEYAN DRIVE,1500,1500,bidirectional,Major,1500,0,arterial/collector,169.25301
10484,Navigable Streets,Principal Arterials,40,E, ,PRINCESS ANNE,ROAD, ,4648,4640,0,0,E PRINCESS ANNE ROAD,4600,4600,divided oneway,Major,4600,0,arterial/collector,259.904074
9376,Navigable Streets,Minor Arterials,25, , ,CHESAPEAKE,BOULEVARD, ,0,0,0,0,CHESAPEAKE BOULEVARD,3000,3000,divided oneway,Major,3000,0,arterial/collector,246.595429
10520,Navigable Streets,Principal Arterials,40,E, ,PRINCESS ANNE,ROAD, ,4638,4630,0,0,E PRINCESS ANNE ROAD,4600,4600,divided oneway,Major,4600,0,arterial/collector,267.044088
9377,Navigable Streets,Local Streets- Public,25, , ,LAFAYETTE,BOULEVARD, ,0,0,3101,3109,LAFAYETTE BOULEVARD,3100,3100,bidirectional,Minor,3100,0,residential,152.951151
10521,Navigable Streets,Local Streets- Public,25, , ,EARLY,STREET, ,1501,1599,1500,1526,EARLY STREET,1500,1500,bidirectional,Minor,1500,0,residential,531.872578
9378,Navigable Streets,Local Streets- Public,25, , ,KRICK,STREET, ,4500,4540,4501,4541,KRICK STREET,4500,4500,bidirectional,Minor,4500,0,residential,750.791586
10522,Navigable Streets,Local Streets- Public,25, , ,SHIRLEY,AVENUE, ,915,935,,,SHIRLEY AVENUE,900,900,bidirectional,Minor,900,0,residential,266.436715
9379,Navigable Streets,Local Streets- Public,25, , ,BIRCH,STREET, ,2801,2899,2800,2898,BIRCH STREET,2800,2800,bidirectional,Minor,2800,0,residential,318.147731
10538,Navigable Streets,Local Streets- Public,25, , ,KELLER,AVENUE, ,2601,2651,2600,2650,KELLER AVENUE,2600,2600,bidirectional,Minor,2600,0,residential,690.761288
9430,Navigable Streets,Local Streets- Public,25, , ,KRICK,STREET, ,3900,3932,3901,3933,KRICK STREET,3900,3900,bidirectional,Minor,3900,0,residential,537.462567
10539,Navigable Streets,Local Streets- Public,25, , ,CAPE HENRY,AVENUE, ,3744,3754,3739,3763,CAPE HENRY AVENUE,3700,3700,bidirectional,Minor,3700,0,residential,240.759255
9431,Navigable Streets,Local Streets- Public,25, , ,KENNON,AVENUE, ,0,0,0,0,KENNON AVENUE,2800,2800,bidirectional,Minor,2800,0,residential,318.820154
10540,Navigable Streets,Local Streets- Public,25, , ,RUSH,STREET, ,2301,2325,2304,2336,RUSH STREET,2300,2300,bidirectional,Minor,2300,0,residential,387.123653
9478,Navigable Streets,Minor Arterials,25, , ,COLLEY,AVENUE, ,0,0,2700,2722,COLLEY AVENUE,2700,2700,divided oneway,Major,2700,0,arterial/collector,287.621925
10550,Navigable Streets,Local Streets- Public,25, , ,VISTA,STREET, ,1000,1038,1001,1039,VISTA STREET,1000,1000,bidirectional,Minor,1000,0,residential,253.488058
9480,Navigable Streets,Local Streets- Public,25, , ,ARGONNE,AVENUE, ,,,3100,3106,ARGONNE AVENUE,3100,3100,bidirectional,Minor,3100,0,residential,128.604347
10551,Navigable Streets,Local Streets- Public,25, , ,WESTOVER,AVENUE, ,1243,1249,1248,1252,WESTOVER AVENUE,1200,1200,bidirectional,Minor,1200,0,residential,132.725511
9481,Navigable Streets,Local Streets- Public,25, , ,OMOHUNDRO,AVENUE, ,3101,3199,3100,3198,OMOHUNDRO AVENUE,3100,3100,bidirectional,Minor,3100,0,residential,269.66962
10565,Navigable Streets,Minor Arterials,25, , ,AZALEA GARDEN,ROAD, ,1501,1509,1500,1510,AZALEA GARDEN ROAD,1500,1500,bidirectional,Major,1500,0,arterial/collector,164.397641
9498,Navigable Streets,Local Streets- Public,25, , ,SAINT DENIS,AVENUE, ,2000,2098,2001,2099,SAINT DENIS AVENUE,2000,2000,bidirectional,Minor,2000,0,residential,251.17042
10585,Navigable Streets,Local Streets- Public,25, , ,MCKANN,AVENUE, ,2601,2651,2600,2650,MCKANN AVENUE,2600,2600,bidirectional,Minor,2600,0,residential,691.902506
9499,Navigable Streets,Local Streets- Public,25, , ,DUPONT,CIRCLE, ,0,0,189,199,DUPONT CIRCLE,100,100,bidirectional,Minor,100,0,residential,214.439086
10586,Navigable Streets,Local Streets- Public,25, , ,COTTAGE,AVENUE, ,2549,2549,0,0,COTTAGE AVENUE,2500,2500,bidirectional,Minor,2500,0,residential,168.778722
9500,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,135.442793
10602,Navigable Streets,Minor Arterials,25, , ,COLLEY,AVENUE, ,0,0,0,0,COLLEY AVENUE,0,0,bidirectional,Major,0,0,arterial/collector,56.923256
9501,Navigable Streets,Local Streets- Public,25, , ,LENS,AVENUE, ,3101,3199,3100,3198,LENS AVENUE,3100,3100,bidirectional,Minor,3100,0,residential,682.479963
10603,Navigable Streets,Local Streets- Public,25, , ,SHIRLEY,AVENUE, ,836,800,833,801,SHIRLEY AVENUE,800,800,signed oneway,Minor,800,0,residential,512.523155
10604,Navigable Streets,Local Streets- Public,25, , ,ARMISTEAD,AVENUE, ,0,0,0,0,ARMISTEAD AVENUE,2200,2200,bidirectional,Minor,2200,0,residential,164.946454
9520,Navigable Streets,Principal Arterials,45,N, ,MILITARY,HIGHWAY, ,0,0,0,0,N MILITARY HIGHWAY,1400,1400,divided oneway,Major,1400,0,arterial/collector,549.990762
10609,Navigable Streets,Local Streets- Public,25, , ,SOUTH CAPE HENRY,AVENUE, ,0,0,3747,3755,SOUTH CAPE HENRY AVENUE,3700,3700,bidirectional,Minor,3700,0,residential,243.97635
9521,Navigable Streets,Principal Arterials,45,N, ,MILITARY,HIGHWAY, ,1499,1439,0,0,N MILITARY HIGHWAY,1400,1400,divided oneway,Major,1400,0,arterial/collector,555.59518
10610,Navigable Streets,Local Streets- Public,25, , ,RUSH,STREET, ,0,0,0,0,RUSH STREET,1500,1500,bidirectional,Minor,1500,0,residential,175.852343
9522,Navigable Streets,Principal Arterials,25,N, ,MILITARY                      ,HIGHWAY, ,0,0,0,0,N MILITARY HIGHWAY                      ,1400,1400,divided oneway,Major,1400,0,arterial/collector,796.447629
10611,Navigable Streets,Collectors,35, , ,LOWERY,ROAD, ,0,0,0,0,LOWERY ROAD,5900,5900,bidirectional,Minor,5900,0,arterial/collector,324.389112
9523,Navigable Streets,Minor Arterials,30, , ,LAFAYETTE,BOULEVARD, ,1310,1300,0,0,LAFAYETTE BOULEVARD,1300,1300,divided oneway,Major,1300,0,arterial/collector,231.471991
10627,Navigable Streets,Local Streets- Public,25, , ,WESTOVER,AVENUE, ,1231,1237,1230,1238,WESTOVER AVENUE,1200,1200,bidirectional,Minor,1200,0,residential,132.468119
9555,Navigable Streets,Local Streets- Public,25, , ,HANBURY,STREET, ,3416,3416,3401,3401,HANBURY STREET,3400,3400,bidirectional,Minor,3400,0,residential,255.677388
10628,Navigable Streets,Local Streets- Public,25, , ,MANTEO,STREET, ,0,0,1600,1600,MANTEO STREET,1600,1600,bidirectional,Minor,1600,0,residential,267.121769
9556,Navigable Streets,Local Streets- Public,25, , ,ARIZONA,AVENUE, ,3001,3099,3000,3098,ARIZONA AVENUE,3000,3000,bidirectional,Minor,3000,0,residential,513.697206
9557,Navigable Streets,Local Streets- Public,25, , ,BAPAUME,AVENUE, ,3001,3099,3000,3098,BAPAUME AVENUE,3000,3000,bidirectional,Minor,3000,0,residential,553.916407
10650,Navigable Streets,Collectors,25, , ,COLONIAL,AVENUE, ,0,0,0,0,COLONIAL AVENUE,1900,1900,bidirectional,Minor,1900,0,arterial/collector,32.810962
9558,Navigable Streets,Local Streets- Public,25, , ,SAINT DENIS,AVENUE, ,2200,2298,2201,2299,SAINT DENIS AVENUE,2200,2200,bidirectional,Minor,2200,0,residential,248.213581
10662,Navigable Streets,Local Streets- Public,25, , ,MONTICELLO,AVENUE, ,0,0,0,0,MONTICELLO AVENUE,2100,2100,bidirectional,Minor,2100,0,arterial/collector,286.73114
9592,Navigable Streets,Local Streets- Public,25,W, ,30TH,STREET, ,201,249,202,244,W 30TH STREET,200,200,signed oneway,Minor,200,0,residential,678.072089
10663,Navigable Streets,Minor Arterials,25,E, ,21ST,STREET, ,100,120,0,0,E 21ST STREET,100,100,bidirectional,Major,100,0,arterial/collector,317.995855
9593,Navigable Streets,Local Streets- Public,25, , ,DARDEN,STREET, ,1501,1513,0,0,DARDEN STREET,1500,1500,bidirectional,Minor,1500,0,residential,286.335815
10669,Navigable Streets,Local Streets- Public,25, , ,REDGATE,AVENUE, ,0,0,0,0,REDGATE AVENUE,1300,1300,divided oneway,Minor,1300,0,residential,213.986198
9594,Navigable Streets,Local Streets- Public,25, , ,POPE,AVENUE, ,1700,1750,1701,1753,POPE AVENUE,1700,1700,bidirectional,Minor,1700,0,residential,666.330296
10671,Navigable Streets,Minor Arterials,25,E, ,21ST,STREET, ,0,0,0,0,E 21ST STREET,200,200,bidirectional,Major,200,0,arterial/collector,14.63094
9595,Navigable Streets,Local Streets- Public,25, , ,HANBURY,STREET, ,3200,3298,3201,3299,HANBURY STREET,3200,3200,bidirectional,Minor,3200,0,residential,305.244349
10672,Navigable Streets,Local Streets- Public,25, , ,MASI,STREET, ,2501,2599,2500,2598,MASI STREET,2500,2500,bidirectional,Minor,2500,0,residential,320.342065
9630,Navigable Streets,Local Streets- Public,25, , ,NEWPORT,AVENUE, ,2701,2799,2700,2798,NEWPORT AVENUE,2700,2700,bidirectional,Minor,2700,0,residential,271.245365
10674,Navigable Streets,Local Streets- Public,25,E, ,21ST,STREET, ,0,0,0,0,E 21ST STREET,200,200,bidirectional,Minor,200,0,residential,30.291269
9631,Navigable Streets,Minor Arterials,30,W, ,27TH,STREET, ,601,625,600,624,W 27TH STREET,600,600,signed oneway,Major,600,0,arterial/collector,304.923941
10699,Navigable Streets,Minor Arterials,35, , ,KEMPSVILLE,ROAD, ,0,0,1276,1280,KEMPSVILLE ROAD,1200,1200,bidirectional,Major,1200,0,arterial/collector,292.620157
9632,Navigable Streets,Local Streets- Public,25, , ,CAPE HENRY,AVENUE, ,5012,5030,5001,5029,CAPE HENRY AVENUE,5000,5000,bidirectional,Minor,5000,0,residential,434.757558
10700,Navigable Streets,Principal Arterials,40,E, ,PRINCESS ANNE,ROAD, ,3820,3840,0,0,E PRINCESS ANNE ROAD,3800,3800,divided oneway,Major,3800,0,arterial/collector,241.861155
9633,Navigable Streets,Local Streets- Public,25, , ,AMBLER,AVENUE, ,2401,2421,2400,2422,AMBLER AVENUE,2400,2400,bidirectional,Minor,2400,0,residential,306.844458
10736,Navigable Streets,Local Streets- Public,25, , ,ORAPAX,STREET, ,907,915,900,914,ORAPAX STREET,900,900,bidirectional,Minor,900,0,residential,361.677159
9658,Navigable Streets,Local Streets- Public,25,W, ,28TH,STREET, ,498,400,499,401,W 28TH STREET,400,400,signed oneway,Minor,400,0,residential,556.560961
10738,Navigable Streets,Local Streets- Public,25, , ,TAIT,TERRACE, ,2700,2750,2701,2751,TAIT TERRACE,2700,2700,bidirectional,Minor,2700,0,residential,646.491597
9659,Navigable Streets,Principal Arterials,45,N, ,MILITARY,HIGHWAY, ,1401,1421,1400,1450,N MILITARY HIGHWAY,1400,1400,bidirectional,Major,1400,0,arterial/collector,241.048646
10758,Navigable Streets,Local Streets- Public,25, , ,RUGBY,STREET, ,930,948,931,947,RUGBY STREET,900,900,bidirectional,Minor,900,0,residential,248.063478
9660,Navigable Streets,Local Streets- Public,25, , ,SOUTH CAPE HENRY,AVENUE, ,0,0,5101,5117,SOUTH CAPE HENRY AVENUE,5100,5100,bidirectional,Minor,5100,0,residential,280.947858
10759,Navigable Streets,Collectors,35, , ,LOWERY,ROAD, ,5801,5849,5800,5848,LOWERY ROAD,5800,5800,bidirectional,Minor,5800,0,arterial/collector,303.671604
9661,Navigable Streets,Local Streets- Public,25, , ,HANBURY,STREET, ,3032,3060,3031,3061,HANBURY STREET,3000,3000,bidirectional,Minor,3000,0,residential,265.306167
10760,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,186.370335
9742,Navigable Streets,Local Streets- Public,25, , ,DANWOOD,DRIVE, ,2400,2498,2401,2499,DANWOOD DRIVE,2400,2400,bidirectional,Minor,2400,0,residential,244.056816
10789,Navigable Streets,Local Streets- Public,25, , ,VINCENT,AVENUE, ,2501,2599,2500,2598,VINCENT AVENUE,2500,2500,bidirectional,Minor,2500,0,residential,687.860447
10790,Navigable Streets,Principal Arterials,40,E, ,PRINCESS ANNE,ROAD, ,0,0,3798,3740,E PRINCESS ANNE ROAD,3700,3700,divided oneway,Major,3700,0,arterial/collector,219.419889
9743,Navigable Streets,Local Streets- Public,25, , ,WINTHROP,STREET, ,4702,4718,4701,4719,WINTHROP STREET,4700,4700,bidirectional,Minor,4700,0,residential,348.837795
10825,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,70.710852
9745,Navigable Streets,Local Streets- Public,25, , ,CAPE HENRY,AVENUE, ,4900,4930,4901,4937,CAPE HENRY AVENUE,4900,4900,bidirectional,Minor,4900,0,residential,592.193363
10826,Navigable Streets,Local Streets- Public,25,E, ,20TH,STREET, ,0,0,201,221,E 20TH STREET,200,200,bidirectional,Minor,200,0,residential,360.855973
9786,Navigable Streets,Local Streets- Public,25, , ,POPE,AVENUE, ,0,0,0,0,POPE AVENUE,2200,2200,bidirectional,Minor,2200,0,residential,247.183287
10828,Navigable Streets,Collectors,25,W, ,PRINCESS ANNE,ROAD, ,0,0,900,900,W PRINCESS ANNE ROAD,900,900,bidirectional,Minor,900,0,arterial/collector,114.157025
9787,Navigable Streets,Local Streets- Public,25, , ,SOUTH CAPE HENRY,AVENUE, ,0,0,5001,5015,SOUTH CAPE HENRY AVENUE,5000,5000,bidirectional,Minor,5000,0,residential,299.549648
10840,Navigable Streets,Local Streets- Public,25, , ,SECURITY,LANE, ,0,0,1260,1260,SECURITY LANE,1200,1200,bidirectional,Minor,1200,0,arterial/collector,1602.567316
9788,Navigable Streets,Local Streets- Public,25, , ,DAVIS,STREET, ,3720,3738,3721,3737,DAVIS STREET,3700,3700,bidirectional,Minor,3700,0,residential,259.027388
10841,Navigable Streets,Collectors,25, , ,GRANBY,STREET, ,1901,1999,1900,1998,GRANBY STREET,1900,1900,bidirectional,Minor,1900,0,arterial/collector,280.680171
9789,Navigable Streets,Local Streets- Public,25, , ,HURLEY,AVENUE, ,2701,2721,2710,2722,HURLEY AVENUE,2700,2700,bidirectional,Minor,2700,0,residential,488.820266
10842,Navigable Streets,Local Streets- Public,25,W, ,19TH,STREET, ,0,0,0,0,W 19TH STREET,100,100,bidirectional,Minor,100,0,residential,357.618693
9806,Navigable Streets,Minor Arterials,30,W, ,26TH,STREET, ,532,500,535,501,W 26TH STREET,500,500,signed oneway,Major,500,0,arterial/collector,516.007287
10967,Navigable Streets,Local Streets- Public,25, , ,18TH,STREET, ,500,598,501,599,18TH STREET,500,500,bidirectional,Minor,500,0,residential,253.533371
9807,Navigable Streets,Minor Arterials,25, , ,AZALEA GARDEN,ROAD, ,2341,2399,2340,2398,AZALEA GARDEN ROAD,2300,2300,bidirectional,Major,2300,0,arterial/collector,167.485946
10968,Navigable Streets,Local Streets- Public,25, , ,LINDSAY,AVENUE, ,1801,1899,1800,1898,LINDSAY AVENUE,1800,1800,bidirectional,Minor,1800,0,residential,426.462293
9808,Navigable Streets,Local Streets- Public,25,E, ,29TH,STREET, ,726,798,729,799,E 29TH STREET,700,700,bidirectional,Minor,700,0,residential,358.849956
10982,Navigable Streets,Local Streets- Public,25, , ,GREENWAY,COURT, ,0,0,999,901,GREENWAY COURT,900,900,divided oneway,Minor,900,0,residential,281.191996
9809,Navigable Streets,Local Streets- Public,25, , ,OMOHUNDRO,AVENUE, ,2801,2899,2800,2898,OMOHUNDRO AVENUE,2800,2800,bidirectional,Minor,2800,0,residential,269.504946
10058,Navigable Streets,Principal Arterials,25,E, ,PRINCESS ANNE                 ,ROAD, ,0,0,0,0,E PRINCESS ANNE ROAD                    ,1500,1500,bidirectional,Median,1500,0,arterial/collector,45.602277
9855,Navigable Streets,Local Streets- Public,25, , ,SILVEY,DRIVE, ,5304,5352,5305,5353,SILVEY DRIVE,5300,5300,bidirectional,Minor,5300,0,residential,1058.382124
10493,Navigable Streets,Local Streets- Public,25, , ,LANGLEY,ROAD, ,1015,1015,1002,1010,LANGLEY ROAD,1000,1000,bidirectional,Minor,1000,0,residential,295.675679
9856,Navigable Streets,Local Streets- Public,25, , ,RIVER OAKS,DRIVE, ,1439,1455,1436,1456,RIVER OAKS DRIVE,1400,1400,bidirectional,Minor,1400,0,residential,390.632821
10494,Navigable Streets,Local Streets- Public,25, , ,WESTOVER,AVENUE, ,1301,1351,1300,1350,WESTOVER AVENUE,1300,1300,bidirectional,Minor,1300,0,residential,649.477371
9857,Navigable Streets,Local Streets- Public,25, , ,GOSNOLD,AVENUE, ,2401,2499,2400,2498,GOSNOLD AVENUE,2400,2400,bidirectional,Minor,2400,0,residential,266.186886
10496,Navigable Streets,Local Streets- Public,25, , ,TAIT,TERRACE, ,2208,2208,2209,2209,TAIT TERRACE,2200,2200,bidirectional,Minor,2200,0,residential,95.249328
9858,Navigable Streets,Local Streets- Public,25,W, ,24TH,STREET, ,701,799,700,798,W 24TH STREET,700,700,bidirectional,Minor,700,0,residential,351.171376
10497,Navigable Streets,Local Streets- Public,25, , ,MANTEO,STREET, ,0,0,0,0,MANTEO STREET,1900,1900,bidirectional,Minor,1900,0,residential,264.227408
9873,Navigable Streets,Local Streets- Public,25, , ,WAVERLY,WAY, ,2601,2625,0,0,WAVERLY WAY,2600,2600,bidirectional,Minor,2600,0,residential,412.706458
10009,Navigable Streets,Local Streets- Private,25, , ,TITANS,WAY, ,0,0,0,0,TITANS WAY,1300,1300,bidirectional,Private,1300,0,not permitted,519.460213
9874,Navigable Streets,Local Streets- Public,25,E, ,28TH,STREET, ,800,898,801,899,E 28TH STREET,800,800,bidirectional,Minor,800,0,residential,359.260617
10049,Navigable Streets,Local Streets- Private,25, , ,KEMPSVILLE,ROAD, ,0,0,0,0,KEMPSVILLE ROAD,1300,1300,bidirectional,Private,1300,0,not permitted,773.546198
9875,Navigable Streets,Local Streets- Public,25, , ,GAZEL,STREET, ,2898,2800,0,0,GAZEL STREET,2800,2800,signed oneway,Minor,2800,0,residential,310.464369
9876,Navigable Streets,Local Streets- Public,25, , ,JASON,AVENUE, ,2721,2733,2720,2734,JASON AVENUE,2700,2700,bidirectional,Minor,2700,0,residential,245.809098
